label|rel_type|source|source_id|source_type|source_url|target_id|target_type
subclass_of|subclass|Cell Ontology|cl_2000029|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000540|cl
subclass_of|subclass|Cell Ontology|cl_0000338|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000047|cl
subclass_of|subclass|Cell Ontology|cl_0000047|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0002319|cl
subclass_of|subclass|Cell Ontology|cl_0000029|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000540|cl
subclass_of|subclass|Cell Ontology|cl_0002676|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0011026|cl
subclass_of|subclass|Cell Ontology|cl_0002676|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000031|cl
subclass_of|subclass|Cell Ontology|cl_0000031|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000055|cl
subclass_of|subclass|Cell Ontology|cl_0000031|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000255|cl
subclass_of|subclass|Cell Ontology|cl_0000030|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000055|cl
subclass_of|subclass|Cell Ontology|cl_0000030|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000255|cl
subclass_of|subclass|Cell Ontology|cl_0000055|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0011115|cl
subclass_of|subclass|Cell Ontology|cl_0000133|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000221|cl
subclass_of|subclass|Cell Ontology|cl_0000221|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0002321|cl
subclass_of|subclass|Cell Ontology|cl_0000221|cl|http://purl.obolibrary.org/obo/cl.owl|cl_0000255|cl
