label|rel_type|source|source_id|source_type|source_url|target_id|target_type
subclass_of|subclass|Gene Ontology|go_0000121|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0016791|molecular_function
subclass_of|subclass|Gene Ontology|go_0016791|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0042578|molecular_function
subclass_of|subclass|Gene Ontology|go_0003899|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0034062|molecular_function
subclass_of|subclass|Gene Ontology|go_0003700|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0140110|molecular_function
subclass_of|subclass|Gene Ontology|go_0000140|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0016616|molecular_function
subclass_of|subclass|Gene Ontology|go_0016616|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0016614|molecular_function
subclass_of|subclass|Gene Ontology|go_0000146|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0003774|molecular_function
subclass_of|subclass|Gene Ontology|go_0000146|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0140657|molecular_function
subclass_of|subclass|Gene Ontology|go_0003774|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0003674|molecular_function
subclass_of|subclass|Gene Ontology|go_0140657|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0003674|molecular_function
subclass_of|subclass|Gene Ontology|go_0000149|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0005515|molecular_function
subclass_of|subclass|Gene Ontology|go_0005515|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0005488|molecular_function
subclass_of|subclass|Gene Ontology|go_0000150|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0140097|molecular_function
subclass_of|subclass|Gene Ontology|go_0140097|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0140640|molecular_function
subclass_of|subclass|Gene Ontology|go_0000155|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0004673|molecular_function
subclass_of|subclass|Gene Ontology|go_0000155|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0140299|molecular_function
subclass_of|subclass|Gene Ontology|go_0004673|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0004672|molecular_function
subclass_of|subclass|Gene Ontology|go_0004673|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0016775|molecular_function
subclass_of|subclass|Gene Ontology|go_0140299|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0098772|molecular_function
subclass_of|subclass|Gene Ontology|go_0000156|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0060089|molecular_function
subclass_of|subclass|Gene Ontology|go_0060089|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0003674|molecular_function
subclass_of|subclass|Gene Ontology|go_0004722|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_0004721|molecular_function
subclass_of|subclass|Gene Ontology|go_0000166|molecular_function|http://purl.obolibrary.org/obo/go.owl|go_1901265|molecular_function
