# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
uniprotkb:Q8R4E9	ENSEMBL:ENSMUST00000006760|ENSEMBL:ENSMUSP00000006760|ENSEMBL:ENSMUSG00000006585	-	uniprotkb:P97310	ENSEMBL:ENSMUST00000058011|ENSEMBL:ENSMUSP00000061923|ENSEMBL:ENSMUSG00000002870	-	physical association	reactome:R-MMU-68559	24243840
uniprotkb:Q8R4E9	ENSEMBL:ENSMUST00000006760|ENSEMBL:ENSMUSP00000006760|ENSEMBL:ENSMUSG00000006585	-	uniprotkb:P97311	ENSEMBL:ENSMUST00000027601|ENSEMBL:ENSMUSP00000027601|ENSEMBL:ENSMUSG00000026355	-	physical association	reactome:R-MMU-68559	24243840
uniprotkb:O89033	ENSEMBL:ENSMUST00000092706|ENSEMBL:ENSMUSP00000090382|ENSEMBL:ENSMUSG00000017499	-	uniprotkb:P97310	ENSEMBL:ENSMUST00000058011|ENSEMBL:ENSMUSP00000061923|ENSEMBL:ENSMUSG00000002870	-	physical association	reactome:R-MMU-68559	24243840
uniprotkb:Q8R4E9	ENSEMBL:ENSMUST00000006760|ENSEMBL:ENSMUSP00000006760|ENSEMBL:ENSMUSG00000006585	-	uniprotkb:P25206	ENSEMBL:ENSMUST00000053266|ENSEMBL:ENSMUSP00000059192|ENSEMBL:ENSMUSG00000041859	-	physical association	reactome:R-MMU-68559	24243840
uniprotkb:Q8R4E9	ENSEMBL:ENSMUST00000006760|ENSEMBL:ENSMUSP00000006760|ENSEMBL:ENSMUSG00000006585	-	uniprotkb:Q61881	ENSEMBL:ENSMUST00000000505|ENSEMBL:ENSMUSP00000000505|ENSEMBL:ENSMUSG00000029730	-	physical association	reactome:R-MMU-68559	24243840
reactome:R-ALL-72393	-	-	uniprotkb:Q99L45	ENSEMBL:ENSMUST00000099173|ENSEMBL:ENSMUSP00000096777|ENSEMBL:ENSMUSG00000074656	-	physical association	reactome:R-MMU-72532	24243840
uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	uniprotkb:P63260	ENSEMBL:ENSMUST00000071555|ENSEMBL:ENSMUST00000106215|ENSEMBL:ENSMUSP00000101822|ENSEMBL:ENSMUSP00000071486|ENSEMBL:ENSMUSG00000062825	-	physical association	reactome:R-MMU-9934440	24243840
uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	uniprotkb:P68033	ENSEMBL:ENSMUST00000090269|ENSEMBL:ENSMUSP00000087736|ENSEMBL:ENSMUSG00000068614	-	physical association	reactome:R-MMU-9934440	24243840
uniprotkb:P63268	ENSEMBL:ENSMUST00000121731|ENSEMBL:ENSMUST00000075161|ENSEMBL:ENSMUSP00000074658|ENSEMBL:ENSMUSP00000113552|ENSEMBL:ENSMUSG00000059430	-	uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	physical association	reactome:R-MMU-9934440	24243840
uniprotkb:Q02257	ENSEMBL:ENSMUST00000107403|ENSEMBL:ENSMUST00000001592|ENSEMBL:ENSMUSP00000001592|ENSEMBL:ENSMUSP00000103026|ENSEMBL:ENSMUSG00000001552	-	uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	physical association	reactome:R-MMU-9934440	24243840
uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	ChEBI:30616	-	-	physical association	reactome:R-MMU-9934440	24243840
uniprotkb:P60710	ENSEMBL:ENSMUST00000100497|ENSEMBL:ENSMUSP00000098066|ENSEMBL:ENSMUSG00000029580	-	uniprotkb:P68134	ENSEMBL:ENSMUST00000034453|ENSEMBL:ENSMUSP00000034453|ENSEMBL:ENSMUSG00000031972	-	physical association	reactome:R-MMU-9934440	24243840
